Nom de la borne de recharge,Nom du parc,Rue,Code Postal,Latitude,Longitude,Coût,is_fast_charge,price_mode_code,is_on_street,high_power,lat_zone,lon_zone
CEA-12392,100 rue Sainte-Angélique,100 rue Sainte-Angélique,G0A 3G0,46.757082,-71.825451,1.0,False,0,False,False,4,5
CEA-11452,10001 | BSR | ANJ | 7070 Jean-Talon,7070 rue Jean-Talon Est,H1M 3T4,45.597136,-73.56931,1.0,False,0,True,False,3,4
CEA-11314,10001 | BSR | ANJ | 7070 Jean-Talon,7070 rue Jean-Talon Est,H1M 3T4,45.597136,-73.56931,1.0,False,0,True,False,3,4
CEA-11908,10002 | BSR | ANJ | 7111 Marie-Gérin Lajoie,7111 Marie-G Lajoie,H1J 2X8,45.605348,-73.585155,1.0,False,0,False,False,3,4
CEA-11904,10002 | BSR | ANJ | 7111 Marie-Gérin Lajoie,7111 Marie-G Lajoie,H1J 2X8,45.605348,-73.585155,1.0,False,0,False,False,3,4
CEA-12657,10003 | BSR | ANJ | 7198  Imp. de la Boulance,7198  Imp. de la Boulance,H1J 2W1,45.60919631,-73.58910024,1.0,False,0,False,False,3,4
CEA-12643,10003 | BSR | ANJ | 7198  Imp. de la Boulance,7198  Imp. de la Boulance,H1J 2W1,45.60919631,-73.58910024,1.0,False,0,False,False,3,4
CEA-11323,10004 | BHR | ANJ | 7501 Rondeau,7501 Rondeau,H1K 2P3,45.61634620767123,-73.55157011723178,1.0,False,0,False,False,3,4
CEA-11156,10004 | BHR | ANJ | 7501 Rondeau,7501 Rondeau,H1K 2P3,45.61634620767123,-73.55157011723178,1.0,False,0,False,False,3,4
CEA-13322,10005 | BSR | ANJ | 8310 Boulevard Châteauneuf,8310 Boulevard Châteauneuf,H1K 1E5,45.60978719,-73.55726074,1.0,False,0,False,False,3,4
CEA-13332,10005 | BSR | ANJ | 8310 Boulevard Châteauneuf,8310 Boulevard Châteauneuf,H1K 1E5,45.60978719,-73.55726074,1.0,False,0,False,False,3,4
CEA-13333,10005 | BSR | ANJ | 8310 Boulevard Châteauneuf,8310 Boulevard Châteauneuf,H1K 1E5,45.60978719,-73.55726074,1.0,False,0,False,False,3,4
CEA-13325,10005 | BSR | ANJ | 8310 Boulevard Châteauneuf,8310 Boulevard Châteauneuf,H1K 1E5,45.60978719,-73.55726074,1.0,False,0,False,False,3,4
CEA-10038,10006 | BBHR | ANJ | 7171 Bombardier - Atelier municipal,"7171, Rue Bombardier",H1J 2E9,45.6074819,-73.5865146,1.0,False,0,True,False,3,4
CEA-10134,10006 | BBHR | ANJ | 7171 Bombardier - Atelier municipal,"7171, Rue Bombardier",H1J 2E9,45.6074819,-73.5865146,1.0,False,0,True,False,3,4
CEA-10157,10006 | BBHR | ANJ | 7171 Bombardier - Atelier municipal,"7171, Rue Bombardier",H1J 2E9,45.6074819,-73.5865146,1.0,False,0,False,False,3,4
CEA-10174,10006 | BBHR | ANJ | 7171 Bombardier - Atelier municipal,"7171, Rue Bombardier",H1J 2E9,45.6074819,-73.5865146,1.0,False,0,True,False,3,4
CEA-10171,10006 | BBHR | ANJ | 7171 Bombardier - Atelier municipal,"7171, Rue Bombardier",H1J 2E9,45.6074819,-73.5865146,1.0,False,0,False,False,3,4
CEA-10177,10006 | BBHR | ANJ | 7171 Bombardier - Atelier municipal,"7171, Rue Bombardier",H1J 2E9,45.6074819,-73.5865146,1.0,False,0,True,False,3,4
CEA-10178,10006 | BBHR | ANJ | 7171 Bombardier - Atelier municipal,"7171, Rue Bombardier",H1J 2E9,45.6074819,-73.5865146,1.0,False,0,True,False,3,4
CEA-10184,10006 | BBHR | ANJ | 7171 Bombardier - Atelier municipal,"7171, Rue Bombardier",H1J 2E9,45.6074819,-73.5865146,1.0,False,0,True,False,3,4
CEA-12059,10007 | BSR | ANJ | 8755 4e Croissant,8755 4e Croissant,H1J 1M3,45.621933,-73.573054,1.0,False,0,True,False,3,4
CEA-12053,10007 | BSR | ANJ | 8755 4e Croissant,8755 4e Croissant,H1J 1M3,45.621933,-73.573054,1.0,False,0,True,False,3,4
CEA-12027,10008 | BSR | ANJ | 8261 Haut-Anjou,8261 Haut-Anjou,H1J 1T8,45.603003,-73.56918,1.0,False,0,True,False,3,4
CEA-12056,10008 | BSR | ANJ | 8261 Haut-Anjou,8261 Haut-Anjou,H1J 1T8,45.603003,-73.56918,1.0,False,0,True,False,3,4
CEA-10172,10009 | BBHR | ANJ | 8200 ave Chénier - Aréna Chénier,8200 ave Chénier,H1J 2E9,45.6014799,-73.5416597,1.0,False,0,False,False,3,4
CEA-10043,10009 | BBHR | ANJ | 8200 ave Chénier - Aréna Chénier,8200 ave Chénier,H1J 2E9,45.6014799,-73.5416597,1.0,False,0,False,False,3,4
CEA-10148,10009 | BBHR | ANJ | 8200 ave Chénier - Aréna Chénier,8200 ave Chénier,H1J 2E9,45.6014799,-73.5416597,1.0,False,0,False,False,3,4
CEA-10144,10009 | BBHR | ANJ | 8200 ave Chénier - Aréna Chénier,8200 ave Chénier,H1J 2E9,45.6014799,-73.5416597,1.0,False,0,False,False,3,4
CEA-10928,1001 | BSR | AC | 10719 D'auteuil,"10719, Avenue d'Auteuil",H3L 2K7,45.55327559999999,-73.6697993,1.0,False,0,True,False,3,4
CEA-10942,1001 | BSR | AC | 10719 D'auteuil,"10719, Avenue d'Auteuil",H3L 2K7,45.55327559999999,-73.6697993,1.0,False,0,True,False,3,4
CEA-10183,10010 | BBHR | ANJ | 7701 Louis-H. La Fontaine,7701 Louis-H. La Fontaine,H1K 4B9,45.601665,-73.557643,1.0,False,0,True,False,3,4
CEA-10162,10010 | BBHR | ANJ | 7701 Louis-H. La Fontaine,7701 Louis-H. La Fontaine,H1K 4B9,45.601665,-73.557643,1.0,False,0,True,False,3,4
CEA-12993,10011 | BSR | ANJ | 6619 Merriam,6619 Merriam,H1K 1P1,45.604093,-73.551504,1.0,False,0,True,False,3,4
CEA-13088,10011 | BSR | ANJ | 6619 Merriam,6619 Merriam,H1K 1P1,45.604093,-73.551504,1.0,False,0,True,False,3,4
CEA-13040,10012 | BHR | ANJ | 7743 Rheaume,7743 Rheaume,H1K 2S2,45.615923,-73.553482,1.0,False,0,False,False,3,4
CEA-12986,10012 | BHR | ANJ | 7743 Rheaume,7743 Rheaume,H1K 2S2,45.615923,-73.553482,1.0,False,0,False,False,3,4
CEA-13049,10013 | BSR | ANJ | 8759 Des Sciences,8759 Des Sciences,H1J 1H8,45.617913,-73.559252,1.0,False,0,False,False,3,4
CEA-13036,10013 | BSR | ANJ | 8759 Des Sciences,8759 Des Sciences,H1J 1H8,45.617913,-73.559252,1.0,False,0,False,False,3,4
CEA-12924,10014 | BSR | ANJ | 6992 Place Antioche,6992 Place Antioche,H1M 2V5,45.595635,-73.559549,1.0,False,0,True,False,3,4
CEA-12927,10014 | BSR | ANJ | 6992 Place Antioche,6992 Place Antioche,H1M 2V5,45.595635,-73.559549,1.0,False,0,True,False,3,4
CEA-13345,10015 | BSR | ANJ | 7046 Avenue Rhéaume,7046 Avenue Rhéaume,H1K 2S3,45.6132888,-73.5479429,1.0,False,0,False,False,3,4
CEA-13351,10015 | BSR | ANJ | 7046 Avenue Rhéaume,7046 Avenue Rhéaume,H1K 2S3,45.6132888,-73.5479429,1.0,False,0,False,False,3,4
CEA-13353,10015 | BSR | ANJ | 7046 Avenue Rhéaume,7046 Avenue Rhéaume,H1K 2S3,45.6132888,-73.5479429,1.0,False,0,False,False,3,4
CEA-13352,10015 | BSR | ANJ | 7046 Avenue Rhéaume,7046 Avenue Rhéaume,H1K 2S3,45.6132888,-73.5479429,1.0,False,0,False,False,3,4
CEA-10688,10016 | BBHR | ANJ | 7051 av. de l'Alsace,"7051, Avenue de l'Alsace",H1J 2X8,45.603715669400856,-73.5828762579174,1.0,False,0,True,False,3,4
CEA-10703,10016 | BBHR | ANJ | 7051 av. de l'Alsace,"7051, Avenue de l'Alsace",H1J 2X8,45.603715669400856,-73.5828762579174,1.0,False,0,True,False,3,4
CEA-14944,10017 | BSR | ANJ | 7460 De la Nantaise,7460 Av. de la Nantaise,H1M 1B5,45.59775,-73.552876,1.0,False,0,False,False,3,4
CEA-14946,10017 | BSR | ANJ | 7460 De la Nantaise,7460 Av. de la Nantaise,H1M 1B5,45.59775,-73.552876,1.0,False,0,False,False,3,4
CEA-15306,10017 | BSR | ANJ | 7460 De la Nantaise,7460 Av. de la Nantaise,H1M 1B5,45.59775,-73.552876,1.0,False,0,False,False,3,4
CEA-15309,10017 | BSR | ANJ | 7460 De la Nantaise,7460 Av. de la Nantaise,H1M 1B5,45.59775,-73.552876,1.0,False,0,False,False,3,4
CEA-15222,10019 | BSR | ANJ | 7775 place Blain,"7775, Place de Blain",H1K 3T2,45.607902,-73.561428,1.0,False,0,False,False,3,4
CEA-15225,10019 | BSR | ANJ | 7775 place Blain,"7775, Place de Blain",H1K 3T2,45.607902,-73.561428,1.0,False,0,False,False,3,4
CEA-10755,1002 | BSR | AC | 1100 Fleury,1100 rue Fleury,H2C 1P9,45.558804,-73.658655,1.0,False,0,True,False,3,4
CEA-10750,1002 | BSR | AC | 1100 Fleury,1100 rue Fleury,H2C 1P9,45.558804,-73.658655,1.0,False,0,True,False,3,4
CEA-15198,10023 | BSR | ANJ | 7271 De La Nantaise,"7271, Avenue de la Nantaise",H1M 3B7,45.5953916,-73.5552938,1.0,False,0,False,False,3,4
CEA-15197,10023 | BSR | ANJ | 7271 De La Nantaise,"7271, Avenue de la Nantaise",H1M 3B7,45.5953916,-73.5552938,1.0,False,0,False,False,3,4
CEA-15017,10023 | BSR | ANJ | 7271 De La Nantaise,"7271, Avenue de la Nantaise",H1M 3B7,45.5953916,-73.5552938,1.0,False,0,False,False,3,4
CEA-15018,10023 | BSR | ANJ | 7271 De La Nantaise,"7271, Avenue de la Nantaise",H1M 3B7,45.5953916,-73.5552938,1.0,False,0,False,False,3,4
CEA-10583,1003 | BSR | AC | 9505 Basile-Routhier,"9505, Rue Basile-Routhier",H2M 1T9,45.55097989999999,-73.65110030000001,1.0,False,0,True,False,3,4
CEA-10611,1003 | BSR | AC | 9505 Basile-Routhier,"9505, Rue Basile-Routhier",H2M 1T9,45.55097989999999,-73.65110030000001,1.0,False,0,True,False,3,4
CEA-10902,1004 | BSR | AC | 54 Gouin,54 Boul. Gouin Est,H3L 1A6,45.552297,-73.673625,1.0,False,0,True,False,3,4
CEA-10901,1004 | BSR | AC | 54 Gouin,54 Boul. Gouin Est,H3L 1A6,45.552297,-73.673625,1.0,False,0,True,False,3,4
CEA-11014,1005 | BSR | AC | 1530 Fleury,1530 rue Fleury,H2C 2Y6,45.562906,-73.656227,1.0,False,0,True,False,3,4
CEA-10797,1005 | BSR | AC | 1530 Fleury,1530 rue Fleury,H2C 2Y6,45.562906,-73.656227,1.0,False,0,True,False,3,4
CEA-10596,1006 | BSR | AC | 1780 Fleury,1780 Fleury,H2C 1T4,45.567582,-73.653615,1.0,False,0,True,False,3,4
CEA-10532,1006 | BSR | AC | 1780 Fleury,1780 Fleury,H2C 1T4,45.567582,-73.653615,1.0,False,0,True,False,3,4
CEA-10945,1007 | BSR | AC | 11988 Obrien,11988 Boulevard O'Brien,H4J 1Y9,45.53217,-73.706766,1.0,False,0,True,False,3,4
CEA-10934,1007 | BSR | AC | 11988 Obrien,11988 Boulevard O'Brien,H4J 1Y9,45.53217,-73.706766,1.0,False,0,True,False,3,4
CEA-10941,1008 | BSR | AC | 990 Salaberry,990 Salaberry,H3L 3L6,45.545777,-73.692268,1.0,False,0,True,False,3,4
CEA-10930,1008 | BSR | AC | 990 Salaberry,990 Salaberry,H3L 3L6,45.545777,-73.692268,1.0,False,0,True,False,3,4
CEA-12966,10080 | BHR  | ANJ | 8621 Avenue Chaumont (côté Nord),8621 Avenue Chaumont,H1K 1N3,45.610535,-73.54809,1.0,False,0,False,False,3,4
CEA-12592,10081 | BBHR | ANJ | 7800 Métropolitain Est : Centre communautaire,7800 boul. Métropolitain Est,H1K 1A1,45.606483,-73.563324,1.0,False,0,False,False,3,4
CEA-10378,1009 | BSR | AC | 205 Chabanel,205 Rue Chabanel O,H2N 1G3,45.540928,-73.653312,1.0,False,0,True,False,3,4
CEA-10577,1009 | BSR | AC | 205 Chabanel,205 Rue Chabanel O,H2N 1G3,45.540928,-73.653312,1.0,False,0,True,False,3,4
CEA-10657,1010 | BSR | AC | 9699 Foucher,9699 Foucher,H2C 2C8,45.552676,-73.65481,1.0,False,0,False,False,3,4
CEA-10603,1010 | BSR | AC | 9699 Foucher,9699 Foucher,H2C 2C8,45.552676,-73.65481,1.0,False,0,False,False,3,4
CEA-10859,1011 | BSR | AC | 55 Cremazie O,55 boul. Crémazie O,H2N 1L3,45.541031,-73.642792,1.0,False,0,True,False,3,4
CEA-10845,1011 | BSR | AC | 55 Cremazie O,55 boul. Crémazie O,H2N 1L3,45.541031,-73.642792,1.0,False,0,True,False,3,4
CEA-11040,1013 | BSR | AC | 12505 Lachapelle,12505 Lachapelle,H4J 2N2,45.531689,-73.72589,1.0,False,0,True,False,3,4
CEA-11470,1013 | BSR | AC | 12505 Lachapelle,12505 Lachapelle,H4J 2N2,45.531689,-73.72589,1.0,False,0,True,False,3,4
CEA-11300,1015 | BSR | AC | 10305 St-Laurent,10305 St-Laurent,H3L 2M3,45.548862,-73.664778,1.0,False,0,True,False,3,4
CEA-11306,1015 | BSR | AC | 10305 St-Laurent,10305 St-Laurent,H3L 2M3,45.548862,-73.664778,1.0,False,0,True,False,3,4
CEA-14549,1015 | BSR | AC | 10305 St-Laurent,10305 St-Laurent,H3L 2M3,45.548862,-73.664778,1.0,False,0,False,False,3,4
CEA-14547,1015 | BSR | AC | 10305 St-Laurent,10305 St-Laurent,H3L 2M3,45.548862,-73.664778,1.0,False,0,False,False,3,4
CEA-11188,1016 | BSR | AC | 10625 Francis,10625 Rue Francis,H2C 3A5,45.565295,-73.660453,1.0,False,0,True,False,3,4
CEA-11303,1016 | BSR | AC | 10625 Francis,10625 Rue Francis,H2C 3A5,45.565295,-73.660453,1.0,False,0,True,False,3,4
CEA-11144,1017 | BSR | AC | 1545 Henri-Bourassa,1545 Henri Bourassa,H3M 1X7,45.538203,-73.678763,1.0,False,0,False,False,3,4
CEA-11296,1017 | BSR | AC | 1545 Henri-Bourassa,1545 Henri Bourassa,H3M 1X7,45.538203,-73.678763,1.0,False,0,False,False,3,4
CEA-12911,1017 | BSR | AC | 1545 Henri-Bourassa,1545 Henri Bourassa,H3M 1X7,45.538203,-73.678763,1.0,False,0,False,False,3,4
CEA-12872,1017 | BSR | AC | 1545 Henri-Bourassa,1545 Henri Bourassa,H3M 1X7,45.538203,-73.678763,1.0,False,0,False,False,3,4
CEA-11005,1018 | BSR | AC | 9335 St-Hubert,9335 rue St Hubert,H2M 1Y7,45.552497,-73.646632,1.0,False,0,True,False,3,4
CEA-11297,1018 | BSR | AC | 9335 St-Hubert,9335 rue St Hubert,H2M 1Y7,45.552497,-73.646632,1.0,False,0,True,False,3,4
CEA-10273,1019 | BSR | AC |  10905 rue Basile-Routhier : Parc Basile-Routhier,10905A rue Basile Routhier,H2C 3H5,45.557084,-73.671649,1.0,False,0,True,False,3,4
CEA-10258,1019 | BSR | AC |  10905 rue Basile-Routhier : Parc Basile-Routhier,10905A rue Basile Routhier,H2C 3H5,45.557084,-73.671649,1.0,False,0,True,False,3,4
CEA-10190,1019 | BSR | AC |  10905 rue Basile-Routhier : Parc Basile-Routhier,10905A rue Basile Routhier,H2C 3H5,45.557084,-73.671649,1.0,False,0,False,False,3,4
CEA-10198,1019 | BSR | AC |  10905 rue Basile-Routhier : Parc Basile-Routhier,10905A rue Basile Routhier,H2C 3H5,45.557084,-73.671649,1.0,False,0,False,False,3,4
CEA-11344,1020 | BSR | AC | 2503 Henri-Bourassa E.,2503 Henri-Bourassa E.,H2B 1V1,45.578369,-73.65382,1.0,False,0,False,False,3,4
CEA-11860,1020 | BSR | AC | 2503 Henri-Bourassa E.,2503 Henri-Bourassa E.,H2B 1V1,45.578369,-73.65382,1.0,False,0,False,False,3,4
CEA-11922,1021 | BSR | AC | 10940 St-Laurent,10940 Boul St-Laurent,H3L 2R1,45.55174,-73.675833,1.0,False,0,True,False,3,4
CEA-11921,1021 | BSR | AC | 10940 St-Laurent,10940 Boul St-Laurent,H3L 2R1,45.55174,-73.675833,1.0,False,0,True,False,3,4
CEA-12067,1022 | BSR | AC | 9494 Papineau,9490 papineau,H2M 1Z3,45.563199,-73.642342,1.0,False,0,True,False,3,4
CEA-12061,1022 | BSR | AC | 9494 Papineau,9490 papineau,H2M 1Z3,45.563199,-73.642342,1.0,False,0,True,False,3,4
CEA-11204,1023 | BSR | AC | 8340 Papineau,8340 Avenue Papineau,H2M 2R5,45.555275,-73.624298,1.0,False,0,True,False,3,4
CEA-11581,1023 | BSR | AC | 8340 Papineau,8340 Avenue Papineau,H2M 2R5,45.555275,-73.624298,1.0,False,0,True,False,3,4
CEA-12066,1024 | BSR | AC | 1110 Sauvé,1110 Sauvé,H2C 1Z9,45.55656,-73.652551,1.0,False,0,False,False,3,4
CEA-12055,1024 | BSR | AC | 1110 Sauvé,1110 Sauvé,H2C 1Z9,45.55656,-73.652551,1.0,False,0,False,False,3,4
CEA-12024,1025 | BSR | AC | 10001 Jules-Crépeau,10001 jules crépeau,H4N 2Z3,45.535466,-73.669593,1.0,False,0,True,False,3,4
CEA-12062,1025 | BSR | AC | 10001 Jules-Crépeau,10001 jules crépeau,H4N 2Z3,45.535466,-73.669593,1.0,False,0,True,False,3,4
CEA-12120,1026 | BSR | AC | 2425 Gouin E. - Parc de la Visitation,2425 Gouin E,H2B 1X7,45.578392,-73.656741,1.0,False,0,True,False,3,4
CEA-12106,1026 | BSR | AC | 2425 Gouin E. - Parc de la Visitation,2425 Gouin E,H2B 1X7,45.578392,-73.656741,1.0,False,0,True,False,3,4
CEA-10163,1027 | BBHR | AC | 8800 Christophe-Colomb - Complexe Claude Robillard,8800 av Christophe-Colomb,H2M 2E7,45.55304512723416,-73.63315809673014,1.0,False,0,True,False,3,4
CEA-10927,1027 | BBHR | AC | 8800 Christophe-Colomb - Complexe Claude Robillard,8800 av Christophe-Colomb,H2M 2E7,45.55304512723416,-73.63315809673014,1.0,False,0,True,False,3,4
CEA-12294,1027 | BBHR | AC | 8800 Christophe-Colomb - Complexe Claude Robillard,8800 av Christophe-Colomb,H2M 2E7,45.55304512723416,-73.63315809673014,1.0,False,0,True,False,3,4
CEA-12309,1027 | BBHR | AC | 8800 Christophe-Colomb - Complexe Claude Robillard,8800 av Christophe-Colomb,H2M 2E7,45.55304512723416,-73.63315809673014,1.0,False,0,True,False,3,4
CEA-10149,1028 | BHR | AC | 12373 Notre-Dame-Des-Anges - Parc Raimbault,12373 Notre-Dame des anges - Parc Raimbault,H4J 2C3,45.53558,-73.717871,1.0,False,0,True,False,3,4
CEA-10146,1028 | BHR | AC | 12373 Notre-Dame-Des-Anges - Parc Raimbault,12373 Notre-Dame des anges - Parc Raimbault,H4J 2C3,45.53558,-73.717871,1.0,False,0,True,False,3,4
CEA-12524,1029 | BSR | AC | 10265 St-Hubert,10265 St-Hubert,H2C 2H6,45.556288,-73.659595,1.0,False,0,True,False,3,4
CEA-12540,1029 | BSR | AC | 10265 St-Hubert,10265 St-Hubert,H2C 2H6,45.556288,-73.659595,1.0,False,0,True,False,3,4
CEA-12433,1030 | BSR | AC | 10050 Place de L'Acadie,10050 Place de L'Acadie,H4N 0C9,45.533339,-73.679602,1.0,False,0,False,False,3,4
CEA-12434,1030 | BSR | AC | 10050 Place de L'Acadie,10050 Place de L'Acadie,H4N 0C9,45.533339,-73.679602,1.0,False,0,False,False,3,4
CEA-14823,1030 | BSR | AC | 10050 Place de L'Acadie,10050 Place de L'Acadie,H4N 0C9,45.533339,-73.679602,1.0,False,0,False,False,3,4
CEA-14824,1030 | BSR | AC | 10050 Place de L'Acadie,10050 Place de L'Acadie,H4N 0C9,45.533339,-73.679602,1.0,False,0,False,False,3,4
CEA-12906,1031 | BSR | AC | 5 Chabanel,5 Chabanel,H2N 1N3,45.544194,-73.651406,1.0,False,0,True,False,3,4
CEA-12907,1031 | BSR | AC | 5 Chabanel,5 Chabanel,H2N 1N3,45.544194,-73.651406,1.0,False,0,True,False,3,4
CEA-12908,1031 | BSR | AC | 5 Chabanel,5 Chabanel,H2N 1N3,45.544194,-73.651406,1.0,False,0,False,False,3,4
CEA-12910,1031 | BSR | AC | 5 Chabanel,5 Chabanel,H2N 1N3,45.544194,-73.651406,1.0,False,0,False,False,3,4
CEA-13067,1032 | BSR | AC | 10374 Sackville,10374 Sackville,H2B 2W6,45.577554,-73.647587,1.0,False,0,True,False,3,4
CEA-13056,1032 | BSR | AC | 10374 Sackville,10374 Sackville,H2B 2W6,45.577554,-73.647587,1.0,False,0,True,False,3,4
CEA-12857,1033 | BSR | AC | 10725A St-Hubert,10725A St-Hubert,H2C 2J1,45.55862,-73.667787,1.0,False,0,True,False,3,4
CEA-12842,1033 | BSR | AC | 10725A St-Hubert,10725A St-Hubert,H2C 2J1,45.55862,-73.667787,1.0,False,0,True,False,3,4
CEA-13063,1034 | BSR | AC | 10760 Saint-Charles,10760 Saint-Charles,H2C 1B1,45.559919,-73.667026,1.0,False,0,False,False,3,4
CEA-12921,1034 | BSR | AC | 10760 Saint-Charles,10760 Saint-Charles,H2C 1B1,45.559919,-73.667026,1.0,False,0,False,False,3,4
CEA-12984,1035 | BSR | AC | 300 Chabanel,300 Chabanel,H2N 2L2,45.539904,-73.653606,1.0,False,0,False,False,3,4
CEA-12858,1035 | BSR | AC | 300 Chabanel,300 Chabanel,H2N 2L2,45.539904,-73.653606,1.0,False,0,False,False,3,4
CEA-13515,1036 | BSR | AC | 2195 Prieur,2195 Prieur,H2B 1N4,45.57357346,-73.65304514,1.0,False,0,True,False,3,4
CEA-13781,1036 | BSR | AC | 2195 Prieur,2195 Prieur,H2B 1N4,45.57357346,-73.65304514,1.0,False,0,True,False,3,4
CEA-13841,1037 | BSR | AC | 12022 Taylor,"12022, Boulevard Taylor",H3M 2J8,45.53914366,-73.69805472,1.0,False,0,False,False,3,4
CEA-13842,1037 | BSR | AC | 12022 Taylor,"12022, Boulevard Taylor",H3M 2J8,45.53914366,-73.69805472,1.0,False,0,False,False,3,4
CEA-13849,1037 | BSR | AC | 12022 Taylor,"12022, Boulevard Taylor",H3M 2J8,45.53914366,-73.69805472,1.0,False,0,False,False,3,4
CEA-13843,1037 | BSR | AC | 12022 Taylor,"12022, Boulevard Taylor",H3M 2J8,45.53914366,-73.69805472,1.0,False,0,False,False,3,4
CEA-13413,1038 | BSR | AC | 12348 rue Ranger,12348 rue Ranger,H4J 2L5,45.5322009,-73.72094607,1.0,False,0,False,False,3,4
CEA-13407,1038 | BSR | AC | 12348 rue Ranger,12348 rue Ranger,H4J 2L5,45.5322009,-73.72094607,1.0,False,0,False,False,3,4
CEA-14592,1039 | BSR | AC | 9090 rue Charles de la Tour,"9090, Rue Charles-de-LaTour",H4N 1M2,45.5296408,-73.6547728,1.0,False,0,False,False,3,4
CEA-14598,1039 | BSR | AC | 9090 rue Charles de la Tour,"9090, Rue Charles-de-LaTour",H4N 1M2,45.5296408,-73.6547728,1.0,False,0,False,False,3,4
CEA-12875,1040 | BHR | AC | 12225 Grenet,12225 Rue Grenet,H4J 2N7,45.529773,-73.7154587890817,1.0,False,0,False,False,3,4
CEA-12862,1040 | BHR | AC | 12225 Grenet,12225 Rue Grenet,H4J 2N7,45.529773,-73.7154587890817,1.0,False,0,False,False,3,4
CEA-12876,1040 | BHR | AC | 12225 Grenet,12225 Rue Grenet,H4J 2N7,45.529773,-73.7154587890817,1.0,False,0,False,False,3,4
CEA-12863,1040 | BHR | AC | 12225 Grenet,12225 Rue Grenet,H4J 2N7,45.529773,-73.7154587890817,1.0,False,0,False,False,3,4
CEA-14502,1041 | BSR | AC | 9701 blv. Olympia,"9701, Boulevard Olympia",H2C 2V6,45.559507,-73.648833,1.0,False,0,False,False,3,4
CEA-15386,1041 | BSR | AC | 9701 blv. Olympia,"9701, Boulevard Olympia",H2C 2V6,45.559507,-73.648833,1.0,False,0,False,False,3,4
CEA-14503,1041 | BSR | AC | 9701 blv. Olympia,"9701, Boulevard Olympia",H2C 2V6,45.559507,-73.648833,1.0,False,0,False,False,3,4
CEA-15392,1041 | BSR | AC | 9701 blv. Olympia,"9701, Boulevard Olympia",H2C 2V6,45.559507,-73.648833,1.0,False,0,False,False,3,4
CEA-14909,1042 | BSR | AC | 600 rue Fleury,600 rue Fleury,H2C 1N6,45.554228,-73.66135,1.0,False,0,False,False,3,4
CEA-14916,1042 | BSR | AC | 600 rue Fleury,600 rue Fleury,H2C 1N6,45.554228,-73.66135,1.0,False,0,False,False,3,4
CEA-14827,1042 | BSR | AC | 600 rue Fleury,600 rue Fleury,H2C 1N6,45.554228,-73.66135,1.0,False,0,False,False,3,4
CEA-14825,1042 | BSR | AC | 600 rue Fleury,600 rue Fleury,H2C 1N6,45.554228,-73.66135,1.0,False,0,False,False,3,4
CEA-11388,1050 Chemin de Dunkirk,1050 chemin Dunkirk,H3R 3J8,45.514998,-73.639348,1.0,False,0,False,False,3,4
CEA-11408,1050 Chemin de Dunkirk,1050 chemin Dunkirk,H3R 3J8,45.514998,-73.639348,1.0,False,0,False,False,3,4
CEA-13585,1058 | BSR | AC | 9815 rue Lajeunesse,"9815, Rue Lajeunesse",H3L 2C9,45.551662080679336,-73.65604709592269,1.0,False,0,False,False,3,4
CEA-13791,1058 | BSR | AC | 9815 rue Lajeunesse,"9815, Rue Lajeunesse",H3L 2C9,45.551662080679336,-73.65604709592269,1.0,False,0,False,False,3,4
CEA-086,1080 | BBHR | AC | 10560 Rue St-Hubert : Aréna Ahuntsic,10560 Rue St-Hubert,H2C 2H7,45.557008,-73.664484,1.0,False,0,False,False,3,4
CEA-11120,1081 | BBHR | AC | 11301 de l'Acadie : Aréna Marcelin-Wilson,11301 Boulevard de l'Acadie,H3M 2T1,45.5367927,-73.6847163,1.0,False,0,True,False,3,4
CEA-10783,1081 | BBHR | AC | 11301 de l'Acadie : Aréna Marcelin-Wilson,11301 Boulevard de l'Acadie,H3M 2T1,45.5367927,-73.6847163,1.0,False,0,True,False,3,4
CEA-10781,1081 | BBHR | AC | 11301 de l'Acadie : Aréna Marcelin-Wilson,11301 Boulevard de l'Acadie,H3M 2T1,45.5367927,-73.6847163,1.0,False,0,True,False,3,4
CEA-11482,11001 | BSR | MN | 5195 Alfred,5195 Alfred,H1G 5B9,45.60424,-73.628686,1.0,False,0,True,False,3,4
CEA-11483,11001 | BSR | MN | 5195 Alfred,5195 Alfred,H1G 5B9,45.60424,-73.628686,1.0,False,0,True,False,3,4
CEA-11355,11002 | BSR | MN | 11360 des Laurentides,11360 Avenue des Laurentides,H1H 4W3,45.591598,-73.649053,1.0,False,0,True,False,3,4
CEA-11484,11002 | BSR | MN | 11360 des Laurentides,11360 Avenue des Laurentides,H1H 4W3,45.591598,-73.649053,1.0,False,0,True,False,3,4
CEA-11396,11003 | BSR | MN | 4701 de Bayonne : Parc Sauvé,4701 de Bayonne,H1H 1N9,45.598483,-73.635289,1.0,False,0,True,False,3,4
CEA-11486,11003 | BSR | MN | 4701 de Bayonne : Parc Sauvé,4701 de Bayonne,H1H 1N9,45.598483,-73.635289,1.0,False,0,True,False,3,4
CEA-12110,11004 | BSR | MN | 10825 Edger,10825 Edger,H1G 3E1,45.598483,-73.62168,1.0,False,0,False,False,3,4
CEA-12114,11004 | BSR | MN | 10825 Edger,10825 Edger,H1G 3E1,45.598483,-73.62168,1.0,False,0,False,False,3,4
